split,slice_id,model_type,policy,certified,true_descent,false_certification,true_directional_derivative,cosine_to_exact,exact_blocks,exact_fraction,mode
ood,penobscot_000_xl_0364,penobscot,neural-only,False,False,False,0.7318713717558959,-0.02794601162228278,0,0.0,unverified
ood,penobscot_000_xl_0364,penobscot,global-fallback,True,True,False,-26.188759299460727,1.0,24,1.0,exact-fallback
ood,penobscot_000_xl_0364,penobscot,wavecert-selective,True,True,False,-25.825703444593007,0.9861369585814935,21,0.875,selective-repair
ood,penobscot_000_xl_0364,penobscot,random-1,False,False,False,0.6196250110273743,-0.023659960517493212,1,0.041666666666666664,random-repair
ood,penobscot_000_xl_0364,penobscot,random-2,False,True,False,-0.7111388741222218,0.02715435527092209,2,0.08333333333333333,random-repair
ood,penobscot_000_xl_0364,penobscot,random-4,False,False,False,0.07588892727320906,-0.002897767183448485,4,0.16666666666666666,random-repair
ood,penobscot_000_xl_0364,penobscot,random-8,False,True,False,-4.679327092057803,0.17867692923330505,8,0.3333333333333333,random-repair
ood,penobscot_000_xl_0364,penobscot,random-12,False,True,False,-8.645939407295444,0.3301393284207043,12,0.5,random-repair
ood,penobscot_000_xl_0364,penobscot,random-15,False,True,False,-9.886991036571233,0.3775280426047073,15,0.625,random-repair
ood,penobscot_000_xl_0364,penobscot,random-16,False,True,False,-10.845693324358455,0.41413543880949666,16,0.6666666666666666,random-repair
ood,penobscot_000_xl_0364,penobscot,random-20,False,True,False,-25.626889432893922,0.9785453804763338,20,0.8333333333333334,random-repair
ood,penobscot_000_xl_0364,penobscot,exact,True,True,False,-26.188759299460727,1.0,24,1.0,exact
ood,penobscot_000_xl_0426,penobscot,neural-only,False,False,False,0.5482889021877613,-0.020130283553829093,0,0.0,unverified
ood,penobscot_000_xl_0426,penobscot,global-fallback,True,True,False,-27.23701833218682,1.0,24,1.0,exact-fallback
ood,penobscot_000_xl_0426,penobscot,wavecert-selective,True,True,False,-26.886190695876792,0.9871194551462543,21,0.875,selective-repair
ood,penobscot_000_xl_0426,penobscot,random-1,False,False,False,0.4630264491124433,-0.01699989490278643,1,0.041666666666666664,random-repair
ood,penobscot_000_xl_0426,penobscot,random-2,False,True,False,-0.854141292168802,0.031359574008856785,2,0.08333333333333333,random-repair
ood,penobscot_000_xl_0426,penobscot,random-4,False,True,False,-0.5079131548685779,0.01864789855754369,4,0.16666666666666666,random-repair
ood,penobscot_000_xl_0426,penobscot,random-8,False,True,False,-4.752090244887236,0.17447174969484622,8,0.3333333333333333,random-repair
ood,penobscot_000_xl_0426,penobscot,random-12,False,True,False,-8.120163817437776,0.2981296894690536,12,0.5,random-repair
ood,penobscot_000_xl_0426,penobscot,random-15,False,True,False,-13.452197198014897,0.49389389961668534,15,0.625,random-repair
ood,penobscot_000_xl_0426,penobscot,random-16,False,True,False,-13.62912396639865,0.5003897196152599,16,0.6666666666666666,random-repair
ood,penobscot_000_xl_0426,penobscot,random-20,False,True,False,-20.881155813014527,0.7666461709701398,20,0.8333333333333334,random-repair
ood,penobscot_000_xl_0426,penobscot,exact,True,True,False,-27.23701833218682,1.0,24,1.0,exact
ood,penobscot_000_xl_0432,penobscot,neural-only,False,False,False,0.5760392684863976,-0.021872498848671307,0,0.0,unverified
ood,penobscot_000_xl_0432,penobscot,global-fallback,True,True,False,-26.33623494379068,1.0000000000000002,24,1.0,exact-fallback
ood,penobscot_000_xl_0432,penobscot,wavecert-selective,True,True,False,-25.973081904831652,0.986210897657387,21,0.875,selective-repair
ood,penobscot_000_xl_0432,penobscot,random-1,False,False,False,0.4598949060564851,-0.017462439374422246,1,0.041666666666666664,random-repair
ood,penobscot_000_xl_0432,penobscot,random-2,False,False,False,0.4601229576273604,-0.0174710986065168,2,0.08333333333333333,random-repair
ood,penobscot_000_xl_0432,penobscot,random-4,False,False,False,0.25293740052363767,-0.009604159480786875,4,0.16666666666666666,random-repair
ood,penobscot_000_xl_0432,penobscot,random-8,False,True,False,-3.314085462758677,0.12583748093954647,8,0.3333333333333333,random-repair
ood,penobscot_000_xl_0432,penobscot,random-12,False,True,False,-6.980797442523738,0.2650643669234736,12,0.5,random-repair
ood,penobscot_000_xl_0432,penobscot,random-15,False,True,False,-12.156309289213809,0.46158113774269455,15,0.625,random-repair
ood,penobscot_000_xl_0432,penobscot,random-16,False,True,False,-13.737326014376292,0.5216131327691984,16,0.6666666666666666,random-repair
ood,penobscot_000_xl_0432,penobscot,random-20,False,True,False,-20.143257188341877,0.7648495402373785,20,0.8333333333333334,random-repair
ood,penobscot_000_xl_0432,penobscot,exact,True,True,False,-26.33623494379068,1.0000000000000002,24,1.0,exact
ood,penobscot_000_xl_0442,penobscot,neural-only,False,False,False,0.6851412387697455,-0.026366729243067016,0,0.0,unverified
ood,penobscot_000_xl_0442,penobscot,global-fallback,True,True,False,-25.98506748613498,1.0,24,1.0,exact-fallback
ood,penobscot_000_xl_0442,penobscot,wavecert-selective,True,True,False,-25.619245067237646,0.9859218214810286,21,0.875,selective-repair
ood,penobscot_000_xl_0442,penobscot,random-1,False,False,False,0.9536304927360666,-0.03669917321726801,1,0.041666666666666664,random-repair
ood,penobscot_000_xl_0442,penobscot,random-2,False,True,False,-0.6325740139775508,0.02434375105298753,2,0.08333333333333333,random-repair
ood,penobscot_000_xl_0442,penobscot,random-4,False,True,False,-0.9353689443834193,0.03599640235233216,4,0.16666666666666666,random-repair
ood,penobscot_000_xl_0442,penobscot,random-8,False,True,False,-6.574484713889062,0.2530101073394192,8,0.3333333333333333,random-repair
ood,penobscot_000_xl_0442,penobscot,random-12,False,True,False,-11.190731699172174,0.4306600975788609,12,0.5,random-repair
ood,penobscot_000_xl_0442,penobscot,random-15,False,True,False,-14.016770868133051,0.5394163734849668,15,0.625,random-repair
ood,penobscot_000_xl_0442,penobscot,random-16,False,True,False,-14.611335986572772,0.5622974038596991,16,0.6666666666666666,random-repair
ood,penobscot_000_xl_0442,penobscot,random-20,False,True,False,-22.9406428602182,0.8828394566401951,20,0.8333333333333334,random-repair
ood,penobscot_000_xl_0442,penobscot,exact,True,True,False,-25.98506748613498,1.0,24,1.0,exact
ood,penobscot_000_xl_0448,penobscot,neural-only,False,False,False,0.580510947892567,-0.02160360417998766,0,0.0,unverified
ood,penobscot_000_xl_0448,penobscot,global-fallback,True,True,False,-26.871023142995714,1.0,24,1.0,exact-fallback
ood,penobscot_000_xl_0448,penobscot,wavecert-selective,True,True,False,-26.52267388570331,0.9870362488455077,21,0.875,selective-repair
ood,penobscot_000_xl_0448,penobscot,random-1,False,False,False,0.23807387548546896,-0.008859873858116455,1,0.041666666666666664,random-repair
ood,penobscot_000_xl_0448,penobscot,random-2,False,False,False,0.49688795918224415,-0.018491590608144134,2,0.08333333333333333,random-repair
ood,penobscot_000_xl_0448,penobscot,random-4,False,True,False,-0.46324715301183106,0.017239654424270875,4,0.16666666666666666,random-repair
ood,penobscot_000_xl_0448,penobscot,random-8,False,True,False,-4.133666020885925,0.1538335923752654,8,0.3333333333333333,random-repair
ood,penobscot_000_xl_0448,penobscot,random-12,False,True,False,-8.833215524131955,0.32872643059125384,12,0.5,random-repair
ood,penobscot_000_xl_0448,penobscot,random-15,False,True,False,-9.140082487512116,0.3401464260915052,15,0.625,random-repair
ood,penobscot_000_xl_0448,penobscot,random-16,False,True,False,-14.637774883894387,0.5447419998114184,16,0.6666666666666666,random-repair
ood,penobscot_000_xl_0448,penobscot,random-20,False,True,False,-22.521759061286218,0.8381429669214816,20,0.8333333333333334,random-repair
ood,penobscot_000_xl_0448,penobscot,exact,True,True,False,-26.871023142995714,1.0,24,1.0,exact
ood,penobscot_000_xl_0488,penobscot,neural-only,False,False,False,0.5573633050313921,-0.02259592743921983,0,0.0,unverified
ood,penobscot_000_xl_0488,penobscot,global-fallback,True,True,False,-24.66653809765625,1.0,24,1.0,exact-fallback
ood,penobscot_000_xl_0488,penobscot,wavecert-selective,True,True,False,-24.276591912659462,0.984191288479439,21,0.875,selective-repair
ood,penobscot_000_xl_0488,penobscot,random-1,False,False,False,0.34033624429005616,-0.013797487225108158,1,0.041666666666666664,random-repair
ood,penobscot_000_xl_0488,penobscot,random-2,False,True,False,-0.3078043922861189,0.01247862148581627,2,0.08333333333333333,random-repair
ood,penobscot_000_xl_0488,penobscot,random-4,False,True,False,-0.6489927428311901,0.026310653739158266,4,0.16666666666666666,random-repair
ood,penobscot_000_xl_0488,penobscot,random-8,False,True,False,-3.5165596206540966,0.14256397094443632,8,0.3333333333333333,random-repair
ood,penobscot_000_xl_0488,penobscot,random-12,False,True,False,-4.844191879301453,0.19638718088947127,12,0.5,random-repair
ood,penobscot_000_xl_0488,penobscot,random-15,False,True,False,-5.10691178890981,0.20703804355079136,15,0.625,random-repair
ood,penobscot_000_xl_0488,penobscot,random-16,False,True,False,-16.75414679907703,0.6792257078292218,16,0.6666666666666666,random-repair
ood,penobscot_000_xl_0488,penobscot,random-20,False,True,False,-24.11392398535043,0.9775966084045523,20,0.8333333333333334,random-repair
ood,penobscot_000_xl_0488,penobscot,exact,True,True,False,-24.66653809765625,1.0,24,1.0,exact
ood,penobscot_000_xl_0510,penobscot,neural-only,False,False,False,0.5307855213134889,-0.02190991190324992,0,0.0,unverified
ood,penobscot_000_xl_0510,penobscot,global-fallback,True,True,False,-24.225817230910764,1.0000000000000002,24,1.0,exact-fallback
ood,penobscot_000_xl_0510,penobscot,wavecert-selective,True,True,False,-24.00648480514476,0.9909463353217179,22,0.9166666666666666,selective-repair
ood,penobscot_000_xl_0510,penobscot,random-1,False,False,False,0.26028287979302417,-0.010744028872673818,1,0.041666666666666664,random-repair
ood,penobscot_000_xl_0510,penobscot,random-2,False,False,False,0.25099174664007184,-0.010360506902521348,2,0.08333333333333333,random-repair
ood,penobscot_000_xl_0510,penobscot,random-4,False,True,False,-1.755231071905537,0.07245291480470518,4,0.16666666666666666,random-repair
ood,penobscot_000_xl_0510,penobscot,random-8,False,True,False,-3.5474083813206274,0.1464309066442694,8,0.3333333333333333,random-repair
ood,penobscot_000_xl_0510,penobscot,random-12,False,True,False,-7.74872606384173,0.319854062712683,12,0.5,random-repair
ood,penobscot_000_xl_0510,penobscot,random-15,False,True,False,-7.625821828410457,0.3147807876086979,15,0.625,random-repair
ood,penobscot_000_xl_0510,penobscot,random-16,False,True,False,-14.995953411275096,0.6190071223744357,16,0.6666666666666666,random-repair
ood,penobscot_000_xl_0510,penobscot,random-20,False,True,False,-18.655165530593784,0.7700530947121506,20,0.8333333333333334,random-repair
ood,penobscot_000_xl_0510,penobscot,exact,True,True,False,-24.225817230910764,1.0000000000000002,24,1.0,exact
ood,penobscot_000_xl_0519,penobscot,neural-only,False,False,False,0.6119059356301498,-0.026899729330376328,0,0.0,unverified
ood,penobscot_000_xl_0519,penobscot,global-fallback,True,True,False,-22.747661439818216,1.0000000000000002,24,1.0,exact-fallback
ood,penobscot_000_xl_0519,penobscot,wavecert-selective,True,True,False,-22.51305157622831,0.9896864183507129,22,0.9166666666666666,selective-repair
ood,penobscot_000_xl_0519,penobscot,random-1,False,False,False,0.28510801087728727,-0.012533508625999898,1,0.041666666666666664,random-repair
ood,penobscot_000_xl_0519,penobscot,random-2,False,True,False,-0.3038542978910011,0.01335760595412787,2,0.08333333333333333,random-repair
ood,penobscot_000_xl_0519,penobscot,random-4,False,True,False,-0.8233564629582217,0.03619521352278406,4,0.16666666666666666,random-repair
ood,penobscot_000_xl_0519,penobscot,random-8,False,True,False,-4.938419532166002,0.21709570213321525,8,0.3333333333333333,random-repair
ood,penobscot_000_xl_0519,penobscot,random-12,False,True,False,-4.054554802127957,0.17824051113362968,12,0.5,random-repair
ood,penobscot_000_xl_0519,penobscot,random-15,False,True,False,-7.869582598169943,0.3459512802663214,15,0.625,random-repair
ood,penobscot_000_xl_0519,penobscot,random-16,False,True,False,-11.934302808801167,0.524638668479169,16,0.6666666666666666,random-repair
ood,penobscot_000_xl_0519,penobscot,random-20,False,True,False,-18.238573934358683,0.8017779754024875,20,0.8333333333333334,random-repair
ood,penobscot_000_xl_0519,penobscot,exact,True,True,False,-22.747661439818216,1.0000000000000002,24,1.0,exact
ood,penobscot_000_xl_0553,penobscot,neural-only,False,False,False,0.4598041388344969,-0.02415739889094125,0,0.0,unverified
ood,penobscot_000_xl_0553,penobscot,global-fallback,True,True,False,-19.03367746297048,1.0,24,1.0,exact-fallback
ood,penobscot_000_xl_0553,penobscot,wavecert-selective,True,True,False,-18.740653068155765,0.9846049511249318,22,0.9166666666666666,selective-repair
ood,penobscot_000_xl_0553,penobscot,random-1,False,False,False,0.3393837517748266,-0.01783069784780628,1,0.041666666666666664,random-repair
ood,penobscot_000_xl_0553,penobscot,random-2,False,True,False,-0.5245521893891323,0.027559161407964113,2,0.08333333333333333,random-repair
ood,penobscot_000_xl_0553,penobscot,random-4,False,True,False,-1.5418878760667116,0.08100840623502283,4,0.16666666666666666,random-repair
ood,penobscot_000_xl_0553,penobscot,random-8,False,True,False,-2.4339947222291833,0.12787832130519483,8,0.3333333333333333,random-repair
ood,penobscot_000_xl_0553,penobscot,random-12,False,True,False,-9.496754982181319,0.49894483084821656,12,0.5,random-repair
ood,penobscot_000_xl_0553,penobscot,random-15,False,True,False,-7.490474287286884,0.39353794356657584,15,0.625,random-repair
ood,penobscot_000_xl_0553,penobscot,random-16,False,True,False,-7.90610595877142,0.41537458928536225,16,0.6666666666666666,random-repair
ood,penobscot_000_xl_0553,penobscot,random-20,False,True,False,-9.119052150407683,0.47910090775408803,20,0.8333333333333334,random-repair
ood,penobscot_000_xl_0553,penobscot,exact,True,True,False,-19.03367746297048,1.0,24,1.0,exact
ood,penobscot_000_xl_0603,penobscot,neural-only,False,False,False,0.5182104176803999,-0.03135181837752317,0,0.0,unverified
ood,penobscot_000_xl_0603,penobscot,global-fallback,True,True,False,-16.528879168677395,1.0,24,1.0,exact-fallback
ood,penobscot_000_xl_0603,penobscot,wavecert-selective,True,True,False,-16.19153643573804,0.9795907073010354,22,0.9166666666666666,selective-repair
ood,penobscot_000_xl_0603,penobscot,random-1,False,False,False,0.7091154155564018,-0.042901603207324064,1,0.041666666666666664,random-repair
ood,penobscot_000_xl_0603,penobscot,random-2,False,False,False,0.43487611071691684,-0.026310078637456345,2,0.08333333333333333,random-repair
ood,penobscot_000_xl_0603,penobscot,random-4,False,False,False,0.08414325315894727,-0.005090681122432089,4,0.16666666666666666,random-repair
ood,penobscot_000_xl_0603,penobscot,random-8,False,True,False,-1.188687453026731,0.07191579301271202,8,0.3333333333333333,random-repair
ood,penobscot_000_xl_0603,penobscot,random-12,False,True,False,-2.319718260810115,0.1403433491852269,12,0.5,random-repair
ood,penobscot_000_xl_0603,penobscot,random-15,False,True,False,-3.5270492500457475,0.21338707930841347,15,0.625,random-repair
ood,penobscot_000_xl_0603,penobscot,random-16,False,True,False,-5.775483753270139,0.3494177490398026,16,0.6666666666666666,random-repair
ood,penobscot_000_xl_0603,penobscot,random-20,False,True,False,-8.521838516429572,0.5155726791553207,20,0.8333333333333334,random-repair
ood,penobscot_000_xl_0603,penobscot,exact,True,True,False,-16.528879168677395,1.0,24,1.0,exact
ood,penobscot_000_xl_0623,penobscot,neural-only,False,False,False,0.4117951929068799,-0.02514081570679862,0,0.0,unverified
ood,penobscot_000_xl_0623,penobscot,global-fallback,True,True,False,-16.379547812186594,1.0000000000000002,24,1.0,exact-fallback
ood,penobscot_000_xl_0623,penobscot,wavecert-selective,True,True,False,-16.047316570363805,0.9797167024613711,22,0.9166666666666666,selective-repair
ood,penobscot_000_xl_0623,penobscot,random-1,False,False,False,0.16188674363471905,-0.009883468426049813,1,0.041666666666666664,random-repair
ood,penobscot_000_xl_0623,penobscot,random-2,False,False,False,0.044574699029374165,-0.002721363223239288,2,0.08333333333333333,random-repair
ood,penobscot_000_xl_0623,penobscot,random-4,False,False,False,0.17405279662761253,-0.0106262272086727,4,0.16666666666666666,random-repair
ood,penobscot_000_xl_0623,penobscot,random-8,False,True,False,-2.612567503147196,0.15950180878640702,8,0.3333333333333333,random-repair
ood,penobscot_000_xl_0623,penobscot,random-12,False,True,False,-1.7157569962592314,0.10474996110592787,12,0.5,random-repair
ood,penobscot_000_xl_0623,penobscot,random-15,False,True,False,-2.9313559219917655,0.17896439850499415,15,0.625,random-repair
ood,penobscot_000_xl_0623,penobscot,random-16,False,True,False,-6.969369190679483,0.42549216074781904,16,0.6666666666666666,random-repair
ood,penobscot_000_xl_0623,penobscot,random-20,False,True,False,-10.579187962567609,0.6458779011406263,20,0.8333333333333334,random-repair
ood,penobscot_000_xl_0623,penobscot,exact,True,True,False,-16.379547812186594,1.0000000000000002,24,1.0,exact
ood,penobscot_000_xl_0648,penobscot,neural-only,False,False,False,0.3634836356041667,-0.02402304487657582,0,0.0,unverified
ood,penobscot_000_xl_0648,penobscot,global-fallback,True,True,False,-15.130623011015118,1.0,24,1.0,exact-fallback
ood,penobscot_000_xl_0648,penobscot,wavecert-selective,True,True,False,-14.769280282346532,0.9761184500859268,22,0.9166666666666666,selective-repair
ood,penobscot_000_xl_0648,penobscot,random-1,False,False,False,0.24612735888962595,-0.01626683572186321,1,0.041666666666666664,random-repair
ood,penobscot_000_xl_0648,penobscot,random-2,False,False,False,0.42821415310936073,-0.028301158042046255,2,0.08333333333333333,random-repair
ood,penobscot_000_xl_0648,penobscot,random-4,False,False,False,0.015696137204445487,-0.00103737547310636,4,0.16666666666666666,random-repair
ood,penobscot_000_xl_0648,penobscot,random-8,False,True,False,-1.1500324688738621,0.07600694750220377,8,0.3333333333333333,random-repair
ood,penobscot_000_xl_0648,penobscot,random-12,False,True,False,-3.0241016973882138,0.19986630393121704,12,0.5,random-repair
ood,penobscot_000_xl_0648,penobscot,random-15,False,True,False,-7.83730782619282,0.5179765446860483,15,0.625,random-repair
ood,penobscot_000_xl_0648,penobscot,random-16,False,True,False,-5.724564701668282,0.37834296033288184,16,0.6666666666666666,random-repair
ood,penobscot_000_xl_0648,penobscot,random-20,False,True,False,-9.147755688629488,0.6045855271108076,20,0.8333333333333334,random-repair
ood,penobscot_000_xl_0648,penobscot,exact,True,True,False,-15.130623011015118,1.0,24,1.0,exact
ood,penobscot_000_xl_0654,penobscot,neural-only,False,False,False,0.37359865063737896,-0.025231295186172443,0,0.0,unverified
ood,penobscot_000_xl_0654,penobscot,global-fallback,True,True,False,-14.806954929611486,1.0,24,1.0,exact-fallback
ood,penobscot_000_xl_0654,penobscot,wavecert-selective,True,True,False,-14.446217618219055,0.9756373060425129,22,0.9166666666666666,selective-repair
ood,penobscot_000_xl_0654,penobscot,random-1,False,False,False,0.09337102691115198,-0.0063058898575037116,1,0.041666666666666664,random-repair
ood,penobscot_000_xl_0654,penobscot,random-2,False,False,False,0.1245830645524781,-0.008413820744691573,2,0.08333333333333333,random-repair
ood,penobscot_000_xl_0654,penobscot,random-4,False,False,False,0.5518767816878867,-0.03727145684655418,4,0.16666666666666666,random-repair
ood,penobscot_000_xl_0654,penobscot,random-8,False,True,False,-1.0384042481498659,0.07012949340942663,8,0.3333333333333333,random-repair
ood,penobscot_000_xl_0654,penobscot,random-12,False,True,False,-2.09158443648391,0.14125689221225923,12,0.5,random-repair
ood,penobscot_000_xl_0654,penobscot,random-15,False,True,False,-4.774526094750185,0.3224515855857652,15,0.625,random-repair
ood,penobscot_000_xl_0654,penobscot,random-16,False,True,False,-8.682723395375945,0.5863949364775818,16,0.6666666666666666,random-repair
ood,penobscot_000_xl_0654,penobscot,random-20,False,True,False,-6.2240461606982995,0.42034612722776826,20,0.8333333333333334,random-repair
ood,penobscot_000_xl_0654,penobscot,exact,True,True,False,-14.806954929611486,1.0,24,1.0,exact
ood,penobscot_000_xl_0690,penobscot,neural-only,False,False,False,0.45444680327050896,-0.03509173447296494,0,0.0,unverified
ood,penobscot_000_xl_0690,penobscot,global-fallback,True,True,False,-12.950251963767132,1.0000000000000002,24,1.0,exact-fallback
ood,penobscot_000_xl_0690,penobscot,wavecert-selective,True,True,False,-12.542457394123158,0.9685106845191185,22,0.9166666666666666,selective-repair
ood,penobscot_000_xl_0690,penobscot,random-1,False,True,False,-0.0371811357361779,0.0028710743111566486,1,0.041666666666666664,random-repair
ood,penobscot_000_xl_0690,penobscot,random-2,False,False,False,0.3024543114224954,-0.023355090871491728,2,0.08333333333333333,random-repair
ood,penobscot_000_xl_0690,penobscot,random-4,False,False,False,0.18611852306470253,-0.014371807095756462,4,0.16666666666666666,random-repair
ood,penobscot_000_xl_0690,penobscot,random-8,False,True,False,-1.0519318174854848,0.081228675737633,8,0.3333333333333333,random-repair
ood,penobscot_000_xl_0690,penobscot,random-12,False,True,False,-1.783594984262764,0.13772666271304962,12,0.5,random-repair
ood,penobscot_000_xl_0690,penobscot,random-15,False,True,False,-8.513760484119619,0.6574204508097486,15,0.625,random-repair
ood,penobscot_000_xl_0690,penobscot,random-16,False,True,False,-3.3300933147671405,0.257145059731984,16,0.6666666666666666,random-repair
ood,penobscot_000_xl_0690,penobscot,random-20,False,True,False,-8.77269778852954,0.6774152204199765,20,0.8333333333333334,random-repair
ood,penobscot_000_xl_0690,penobscot,exact,True,True,False,-12.950251963767132,1.0000000000000002,24,1.0,exact
ood,penobscot_000_xl_0692,penobscot,neural-only,False,False,False,0.4972911853805268,-0.037441893700428,0,0.0,unverified
ood,penobscot_000_xl_0692,penobscot,global-fallback,True,True,False,-13.28167825482722,1.0000000000000002,24,1.0,exact-fallback
ood,penobscot_000_xl_0692,penobscot,wavecert-selective,True,True,False,-12.88401389718603,0.9700591785155874,22,0.9166666666666666,selective-repair
ood,penobscot_000_xl_0692,penobscot,random-1,False,False,False,0.4176266548603711,-0.03144381657555851,1,0.041666666666666664,random-repair
ood,penobscot_000_xl_0692,penobscot,random-2,False,False,False,0.34262162756357,-0.025796561322289545,2,0.08333333333333333,random-repair
ood,penobscot_000_xl_0692,penobscot,random-4,False,True,False,-0.19484414518205517,0.01467014495033704,4,0.16666666666666666,random-repair
ood,penobscot_000_xl_0692,penobscot,random-8,False,True,False,-0.7987243619883114,0.060137306947487264,8,0.3333333333333333,random-repair
ood,penobscot_000_xl_0692,penobscot,random-12,False,True,False,-1.7478399258591912,0.13159782162498476,12,0.5,random-repair
ood,penobscot_000_xl_0692,penobscot,random-15,False,True,False,-2.442999558033746,0.18393756505476547,15,0.625,random-repair
ood,penobscot_000_xl_0692,penobscot,random-16,False,True,False,-6.345759737624006,0.47778297409950005,16,0.6666666666666666,random-repair
ood,penobscot_000_xl_0692,penobscot,random-20,False,True,False,-6.2781736136455875,0.47269430061398976,20,0.8333333333333334,random-repair
ood,penobscot_000_xl_0692,penobscot,exact,True,True,False,-13.28167825482722,1.0000000000000002,24,1.0,exact
ood,penobscot_000_xl_0707,penobscot,neural-only,False,False,False,0.532254522415501,-0.04178969904131805,0,0.0,unverified
ood,penobscot_000_xl_0707,penobscot,global-fallback,True,True,False,-12.736500492364254,1.0,24,1.0,exact-fallback
ood,penobscot_000_xl_0707,penobscot,wavecert-selective,True,True,False,-12.323811109226135,0.9675978983877455,22,0.9166666666666666,selective-repair
ood,penobscot_000_xl_0707,penobscot,random-1,False,False,False,0.049148436501009155,-0.003858865041498241,1,0.041666666666666664,random-repair
ood,penobscot_000_xl_0707,penobscot,random-2,False,True,False,-0.06642015991867246,0.005214945813294051,2,0.08333333333333333,random-repair
ood,penobscot_000_xl_0707,penobscot,random-4,False,False,False,0.5521299575100621,-0.043350208940130246,4,0.16666666666666666,random-repair
ood,penobscot_000_xl_0707,penobscot,random-8,False,True,False,-1.1755397409960153,0.09229691795644897,8,0.3333333333333333,random-repair
ood,penobscot_000_xl_0707,penobscot,random-12,False,True,False,-1.0788176522373936,0.0847028312748987,12,0.5,random-repair
ood,penobscot_000_xl_0707,penobscot,random-15,False,True,False,-1.9265899637854393,0.15126525256607673,15,0.625,random-repair
ood,penobscot_000_xl_0707,penobscot,random-16,False,True,False,-3.968298081686222,0.31156894973350674,16,0.6666666666666666,random-repair
ood,penobscot_000_xl_0707,penobscot,random-20,False,True,False,-11.798884801833868,0.9263835705033338,20,0.8333333333333334,random-repair
ood,penobscot_000_xl_0707,penobscot,exact,True,True,False,-12.736500492364254,1.0,24,1.0,exact
ood,penobscot_000_xl_0738,penobscot,neural-only,False,False,False,0.729865631786318,-0.06584637571656149,0,0.0,unverified
ood,penobscot_000_xl_0738,penobscot,global-fallback,True,True,False,-11.08437061028317,1.0,24,1.0,exact-fallback
ood,penobscot_000_xl_0738,penobscot,wavecert-selective,True,True,False,-10.624529682805612,0.9585144755940448,22,0.9166666666666666,selective-repair
ood,penobscot_000_xl_0738,penobscot,random-1,False,False,False,0.7093983380718739,-0.06399987541139705,1,0.041666666666666664,random-repair
ood,penobscot_000_xl_0738,penobscot,random-2,False,True,False,-0.11928989416497171,0.01076199076691863,2,0.08333333333333333,random-repair
ood,penobscot_000_xl_0738,penobscot,random-4,False,False,False,0.2603970133781459,-0.02349226875692614,4,0.16666666666666666,random-repair
ood,penobscot_000_xl_0738,penobscot,random-8,False,True,False,-0.8259082004967901,0.07451105971958208,8,0.3333333333333333,random-repair
ood,penobscot_000_xl_0738,penobscot,random-12,False,True,False,-2.2664392869399794,0.20447162645728958,12,0.5,random-repair
ood,penobscot_000_xl_0738,penobscot,random-15,False,True,False,-1.2496199151340632,0.11273711057394348,15,0.625,random-repair
ood,penobscot_000_xl_0738,penobscot,random-16,False,True,False,-1.11228907455808,0.10034751756912468,16,0.6666666666666666,random-repair
ood,penobscot_000_xl_0738,penobscot,random-20,False,True,False,-5.7401358063425905,0.5178585242374846,20,0.8333333333333334,random-repair
ood,penobscot_000_xl_0738,penobscot,exact,True,True,False,-11.08437061028317,1.0,24,1.0,exact
ood,penobscot_000_xl_0749,penobscot,neural-only,False,False,False,0.7569489181351718,-0.07172287114818036,0,0.0,unverified
ood,penobscot_000_xl_0749,penobscot,global-fallback,True,True,False,-10.553801123930274,1.0,24,1.0,exact-fallback
ood,penobscot_000_xl_0749,penobscot,wavecert-selective,True,True,False,-10.078532794593501,0.9549670944377445,22,0.9166666666666666,selective-repair
ood,penobscot_000_xl_0749,penobscot,random-1,False,False,False,0.5823486186737924,-0.055179040407852965,1,0.041666666666666664,random-repair
ood,penobscot_000_xl_0749,penobscot,random-2,False,False,False,1.0145092040901904,-0.09612737554717,2,0.08333333333333333,random-repair
ood,penobscot_000_xl_0749,penobscot,random-4,False,False,False,1.0901825812854227,-0.10329762409616397,4,0.16666666666666666,random-repair
ood,penobscot_000_xl_0749,penobscot,random-8,False,False,False,0.2448982342124913,-0.023204742190678175,8,0.3333333333333333,random-repair
ood,penobscot_000_xl_0749,penobscot,random-12,False,True,False,-0.8802704456721422,0.08340790539213101,12,0.5,random-repair
ood,penobscot_000_xl_0749,penobscot,random-15,False,True,False,-0.07035507505043191,0.006666325641754326,15,0.625,random-repair
ood,penobscot_000_xl_0749,penobscot,random-16,False,True,False,-1.0011132914290561,0.09485807811548354,16,0.6666666666666666,random-repair
ood,penobscot_000_xl_0749,penobscot,random-20,False,True,False,-4.573885452208842,0.43338749693110673,20,0.8333333333333334,random-repair
ood,penobscot_000_xl_0749,penobscot,exact,True,True,False,-10.553801123930274,1.0,24,1.0,exact
ood,penobscot_000_xl_0798,penobscot,neural-only,False,False,False,0.9919173533311682,-0.09611650412618508,0,0.0,unverified
ood,penobscot_000_xl_0798,penobscot,global-fallback,True,True,False,-10.319948299710784,1.0,24,1.0,exact-fallback
ood,penobscot_000_xl_0798,penobscot,wavecert-selective,True,True,False,-9.38873810033798,0.9097660015022652,21,0.875,selective-repair
ood,penobscot_000_xl_0798,penobscot,random-1,False,False,False,1.317848044209562,-0.1276990936327166,1,0.041666666666666664,random-repair
